Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId,Filter,Id
0063100000fGm6EAAS,TurkeyOpp-48,Banner,2016-09-01,2016-09-30,1830,Trendyol20169Trendyol Install EylulReklamactionMX,Net Cost (Calc Margin),MediaTrader,Reklamaction,400,1200,Externally Managed,Triggers,Finans,5,CPC,0.3443,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5YAAS
0063100000fGlwpAAC,TurkeyOpp-502,Banner,2016-02-01,2016-02-29,0,Nike20162E-Comm LaunchAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,12941,266,Externally Managed,Triggers,RTB,0.35,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,4529.41,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5aAAC
0063100000fGlyhAAC,TurkeyOpp-1150,Banner,2016-04-04,2016-04-30,5598.6,Nike20164Nike VictoryLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,25000,10000,Externally Managed,Triggers,Kadin,0.6,CPC,-0.7862,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,15000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5bAAC
0063100000fGm54AAC,TurkeyOpp-522,Banner,2016-08-01,2016-08-30,0,Saxo Capital20168Saxo Capital Seminer AgustosLigatusMX,Net Cost (Calc Margin),MediaTrader,Ligatus,1750,0,Externally Managed,Triggers,Finans,0.8,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5cAAC
0063100000fGlxbAAC,TurkeyOpp-1411,Banner,2016-02-15,2016-02-29,1432,Vodafone20162Vodafone BJKReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,3000,600,Externally Managed,Triggers,Erkek,0.4,CPC,0.581,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5fAAC
0063100000fGlxIAAS,TurkeyOpp-73,Banner,2016-03-01,2016-03-31,380.4,Elca Kozmetik20163Estee Lauder MartClickvolMS,Net Cost (Calc Margin),MediaTrader,Clickvol,5000,190.2,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5gAAC
0063100000fGlxCAAS,TurkeyOpp-1720,Banner,2016-03-09,2016-03-25,1333.6,Saxo Capital20163Saxo Capital TradingMedyanetMX,Net Cost (Calc Margin),MediaTrader,Medyanet,1666,1000,Externally Managed,Triggers,Ekonomi,0.8,CPC,0.2501,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1332.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5hAAC
0063100000fGm8ZAAS,TurkeyOpp-56,Banner,2016-11-01,2016-11-30,1970.4,MAC201611MAC KasimLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,10000,1477.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5iAAC
0063100000fGlyhAAC,TurkeyOpp-1479,Banner,2016-04-04,2016-04-30,0,Nike20164Nike VictoryDigitalsMS,Net Cost (Calc Margin),MediaTrader,Digitals,0,0,Externally Managed,Triggers,Kadin,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Post,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5jAAC
0063100000fGlxbAAC,TurkeyOpp-168,Banner,2016-02-15,2016-02-29,1003.6,Vodafone20162Vodafone BJKMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Erkek,0.4,CPC,0.5018,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5kAAC
0063100000fGm4BAAS,TurkeyOpp-423,Banner,2016-07-01,2016-07-10,4916,Huawei20167Huawei P9 Lansman TemmuzReklamstoreMX,Net Cost (Calc Margin),MediaTrader,Reklamstore,13000,2367.8,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5183,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,5200,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5mAAC
0063100000fGm6XAAS,TurkeyOpp-1503,Banner,2016-09-09,2016-09-30,-1728,Vodafone20169Vodafone Welcome Turkey App EylulMoveMS,Net Cost (Calc Margin),MediaTrader,Move,1250,7500,Externally Managed,Triggers,Teknoloji,8,CPD,5.3403,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,10000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5nAAC
0063100000fGlyBAAS,TurkeyOpp-245,Banner,2016-04-14,2016-04-30,0,Elca Kozmetik20164Bobbi Brown Avantajli UrunlerPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,0,0,Externally Managed,Triggers,Kadin,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5oAAC
0063100000fGlxLAAS,TurkeyOpp-721,Banner,2016-02-26,2016-02-29,1000,KKB20162KKB EntegrePopMarkerMC,Net Cost (Calc Margin),MediaTrader,PopMarker,2500,500,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5pAAC
0063100000fGlwGAAS,TurkeyOpp-349,Banner,2016-01-25,2016-01-31,500,Vodafone20161Vodafone D&RMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,1250,250,Externally Managed,Triggers,Alisveris,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,500,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5sAAC
0063100000fGlwpAAC,TurkeyOpp-311,Banner,2016-02-01,2016-02-29,476.35,Nike20162E-Comm LaunchMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,7500,364.4,Externally Managed,Triggers,Spor,0.35,CPC,0.235,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2625,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5tAAC
0063100000fGm5bAAC,TurkeyOpp-1460,Banner,2016-08-01,2016-08-30,4804,Renault20168Renault AgustosAdmaticMEC,Net Cost (Calc Margin),MediaTrader,Admatic,25000,5000,Externally Managed,Triggers,Otomotiv,0.4,CPC,-0.0408,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,10000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5wAAC
0063100000fGm3tAAC,TurkeyOpp-435,Banner,2016-06-14,2016-06-30,1680,Akbank20166Akbank BKE HaziranPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,7500,1000,Externally Managed,Triggers,Finans,0.4,CPC,0.4048,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5xAAC
0063100000fGm7mAAC,TurkeyOpp-990,Banner,2016-10-01,2016-10-30,652.8,Renault201610Renault Megane Sedan 12-31 EkimMynetMEC,Net Cost (Calc Margin),MediaTrader,Mynet,6667,489.6,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2666.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5yAAC
0063100000fGm3jAAC,TurkeyOpp-1081,Banner,2016-06-01,2016-06-30,179.2,Elca Kozmetik20166Clinique HaziranTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,0,325,Externally Managed,Triggers,Kadin,0.4,CPC,-0.8136,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq5zAAC
0063100000fGm2zAAC,TurkeyOpp-773,Banner,2016-05-10,2016-05-31,887.25,Vestel20165Vestel Euro 2016ReklamstoreMC,Net Cost (Calc Margin),MediaTrader,Reklamstore,4000,507,Externally Managed,Triggers,Kadin,0.35,CPC,0.4286,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLq60AAC
0063100000fGlySAAS,TurkeyOpp-1863,Banner,2016-04-01,2016-04-30,1858.2,Saxo Capital20164Saxo Capital Stock PriceReklamStoreMX,Net Cost (Calc Margin),MediaTrader,ReklamStore,2857,999.95,Externally Managed,Triggers,Kadin,0.4,CPC,0.4619,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1142.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLq61AAC
0063100000fGlw7AAC,TurkeyOpp-1314,Banner,2016-01-15,2016-01-31,1125.2,Saxo Capital20161Eseential TradesLigatusMX,Net Cost (Calc Margin),MediaTrader,Ligatus,3000,843.9,Externally Managed,Triggers,Finans,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLq62AAC
0063100000fGm42AAC,TurkeyOpp-702,Banner,2016-06-01,2016-06-30,3780.2,Lufthansa20166Lufthansa Baseline HaziranDeskFiveMS,Net Cost (Calc Margin),MediaTrader,DeskFive,2500,500,Externally Managed,Triggers,Seyahat,0.4,CPC,0.8677,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq64AAC
0063100000fGm6VAAS,TurkeyOpp-132,Banner,2016-09-09,2016-09-30,0,Vodafone20169Vodafone Red Yazlik Mekanlar EylulBannerConnectMS,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,180.78,Externally Managed,Triggers,Teknoloji,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Adserver,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq65AAC
0063100000fGm5CAAS,TurkeyOpp-1412,Banner,2016-08-01,2016-08-30,0.4,Akbank20168Akbank Neo Kart AgustosAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,4000,13.9,Externally Managed,Triggers,Finans,0.4,CPC,-33.75,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq66AAC
0063100000fGm7OAAS,TurkeyOpp-287,Banner,2016-10-01,2016-10-30,2052,Vodafone201610Vodafone Olympia General Mobile EkimAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,729.58,Externally Managed,Triggers,Iletisim,0.6,CPC,0.6445,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq69AAC
0063100000fGm7kAAC,TurkeyOpp-1745,Ekim Reporting,2016-10-01,2016-10-30,0,Renault201610Renault Megane Sedan 11 EkimBannerConnectMEC,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,174.71,Externally Managed,Triggers,Otomotiv,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6AAAS
0063100000fGm4ZAAS,TurkeyOpp-1005,Banner,2016-07-01,2016-07-31,1643.2,Akbank20167Akbank Gurbetci Mevduat TemmuzReklamStoreMC,Net Cost (Calc Margin),MediaTrader,ReklamStore,6000,1200,Externally Managed,Triggers,Finans,0.4,CPC,0.2697,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6BAAS
0063100000fGm5hAAC,TurkeyOpp-1089,Banner,2016-08-04,2016-08-31,1998.8,Vodafone20168Vodafone Tolkien Gandalf AgustosMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,999.4,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6CAAS
0063100000fGm68AAC,TurkeyOpp-615,Banner,2016-09-22,2016-09-30,1878.4,Mavi20169Mavi Lansman EylulAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,4000,800,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5741,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6EAAS
0063100000fGlx9AAC,TurkeyOpp-377,Banner,2016-03-11,2016-03-14,800,Teknosa20163Teknosa Turuncu Indirim 25-28 MartDeskfiveMC,Net Cost (Calc Margin),MediaTrader,Deskfive,2000,400,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6FAAS
0063100000fGlwnAAC,TurkeyOpp-25,Banner,2016-02-23,2016-02-29,0,Burgan20162Burgan FXLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,0,Externally Managed,Triggers,Alisveris,0.5,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1666.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6GAAS
0063100000fGm7tAAC,TurkeyOpp-1402,Banner,2016-11-01,2016-11-14,7864.8,Nike201611Nike Football Training KasimMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Spor,0.6,CPC,0.9364,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,1500,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6IAAS
0063100000fGm6fAAC,TurkeyOpp-371,Banner,2016-09-01,2016-09-30,1024.2,Altinbas20169Altinbas Alyans Kampanyasi EylulMynetMEC,Net Cost (Calc Margin),MediaTrader,Mynet,2500,512.1,Externally Managed,Triggers,Finans,0.6,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1500,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6JAAS
0063100000fGlwkAAC,TurkeyOpp-1947,Banner,2016-02-24,2016-02-29,807.6,Akbank20162Akbank Case CampusMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000,400,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.5047,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6KAAS
0063100000fGm2yAAC,TurkeyOpp-1464,Banner,2016-05-24,2016-05-31,270,KFC20165KFC 2 BoxAppnexusMX,Net Cost (Calc Margin),MediaTrader,Appnexus,2500,153.33,Externally Managed,Triggers,Kadin,0.5,CPC,0.4321,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1250,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6LAAS
0063100000fGm5jAAC,TurkeyOpp-346,Banner,2016-09-01,2016-09-05,1500,Teknosa20169Teknosa Turuncu Indirim 23-26 EylulAdmaticMC,Net Cost (Calc Margin),MediaTrader,Admatic,4000,800,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.4667,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6MAAS
0063100000fGlwLAAS,TurkeyOpp-1534,Banner,2016-01-15,2016-01-31,2921.2,Vodafone20161Vodafone Yazar Kasa PosPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,7000,1400,Externally Managed,Triggers,Esnaf,0.4,CPC,0.5207,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2800,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6OAAS
0063100000fGm4SAAS,TurkeyOpp-224,Banner,2016-07-01,2016-07-31,2000.8,Elca Kozmetik20167BobbiBrown TemmuzAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,7500,1000.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6PAAS
0063100000fGlxLAAS,TurkeyOpp-1951,Banner,2016-03-04,2016-03-31,463,KKB20163KKB EntegrePopMarkerMC,Net Cost (Calc Margin),MediaTrader,PopMarker,4000,669.6,Externally Managed,Triggers,Ekonomi,0.4,CPC,-0.4462,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6QAAS
0063100000fGm3NAAS,TurkeyOpp-1255,Banner,2016-06-01,2016-06-17,270,TFKB20166TFKB TFX TargetAreklamMS,Net Cost (Calc Margin),MediaTrader,Areklam,2500,135,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6SAAS
0063100000fGlwdAAC,TurkeyOpp-1521,Banner,2016-02-01,2016-02-29,1005.6,Elca Kozmetik20162Clinique SubatMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Kadin,0.4,CPC,0.5028,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6TAAS
0063100000fGlyFAAS,TurkeyOpp-260,Banner,2016-04-01,2016-04-30,237.6,Elca Kozmetik20164Clinique NisanClickvolMS,Net Cost (Calc Margin),MediaTrader,Clickvol,5000,118.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6UAAS
0063100000fGm3DAAS,TurkeyOpp-1362,Banner,2016-05-24,2016-05-31,312.8,Pierre Cardin20165Pierre Cardin 1 Gunluk IsYeniBirISMX,Net Cost (Calc Margin),MediaTrader,YeniBirIS,391,63,Externally Managed,Triggers,Kadin,0.8,CPC,0.7986,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,312.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6VAAS
0063100000fGlz2AAC,TurkeyOpp-1426,Banner,2016-04-14,2016-04-30,1535,Brissa20164Brissa - Lastik.com.trMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,850.2,Externally Managed,Triggers,Kadin,0.5,CPC,0.4461,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2500,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6ZAAS
0063100000fGm4SAAS,TurkeyOpp-1241,Banner,2016-07-01,2016-07-31,6.4,Elca Kozmetik20167BobbiBrown TemmuzAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,16.87,Externally Managed,Triggers,Kadin,0.4,CPC,-1.6359,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6aAAC
0063100000fGm4CAAS,TurkeyOpp-863,Banner,2016-07-01,2016-07-11,1026.8,Teknosa20167Teknosa Bayram Iletisimi TemmuzMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,513.4,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6cAAC
0063100000fGm32AAC,TurkeyOpp-1286,Banner,2016-05-23,2016-05-31,1680,Vodafone20165Vodafone FZ Top & GetAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,15000,3000,Externally Managed,Triggers,Kadin,0.4,CPC,-0.7857,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6dAAC
0063100000fGm7DAAS,TurkeyOpp-524,Banner,2016-10-01,2016-10-30,-2648.2,Nike201610Nike Performance EkimAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,10000,1000,Externally Managed,Triggers,Spor,0.6,CPC,1.3776,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6eAAC
0063100000fGlwKAAS,TurkeyOpp-1030,Banner,2016-01-25,2016-01-31,403.2,Vodafone20161Vodafone VictorPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,3000,201.6,Externally Managed,Triggers,Oyun,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6fAAC
0063100000fGlxYAAS,TurkeyOpp-84,Banner,2016-01-01,2016-01-25,1670.8,Vodafone20161Vodafone 52 HaftaAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,4177,874.34,Externally Managed,Triggers,RTB,0.4,CPC,0.4767,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1670.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6gAAC
0063100000fGlyvAAC,TurkeyOpp-289,Banner,2016-02-02,2016-02-29,1643.6,Akbank20162Akbank Ihtiyac KredisiAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,1370.7,Externally Managed,Triggers,RTB,0.4,CPC,0.166,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6iAAC
0063100000fGm3FAAS,TurkeyOpp-1472,Banner,2016-06-01,2016-06-10,964,TFKB20166TFKB Yeni Iletisim HaziranAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,2000,400,Externally Managed,Triggers,Finans,0.5,CPC,0.5851,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6jAAC
0063100000fGm51AAC,TurkeyOpp-570,Banner,2016-08-01,2016-08-30,623,TAC20168Linens Raflari Bosaltiyoruz AgustosMaxadMC,Net Cost (Calc Margin),MediaTrader,Maxad,3429,308.35,Externally Managed,Triggers,Tekstil,0.7,CPC,0.5051,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2400.3,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6kAAC
0063100000fGlwTAAS,TurkeyOpp-1970,Banner,2016-02-03,2016-02-04,500,Bimeks20162Bimeks BiParaMedyanetMEC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000,219.6,Externally Managed,Triggers,Alisveris,0.3,CPC,0.5608,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6lAAC
0063100000fGm5CAAS,TurkeyOpp-961,Banner,2016-08-01,2016-08-30,1397.6,Akbank20168Akbank Neo Kart AgustosGoClickMC,Net Cost (Calc Margin),MediaTrader,GoClick,3636,768.68,Externally Managed,Triggers,Finans,0.4,CPC,0.45,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1454.55,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6mAAC
0063100000fGlvsAAC,TurkeyOpp-158,Banner,2015-12-01,2015-12-31,0,Mavi20151Mavi Jeans AralikMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,4000,196.25,Externally Managed,Triggers,RON,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq6oAAC
0063100000fGlwHAAS,TurkeyOpp-736,Banner,2016-01-18,2016-01-31,1600,Vodafone20161Vodafone Falcon Loyalty Bunlardan IstiyorumPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,4000,800,Externally Managed,Triggers,Alisveris,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7AAAS
0063100000fGlyPAAS,TurkeyOpp-1782,Banner,2016-04-01,2016-04-30,1857.2,Elca Kozmetik20164MAC NisanMaxadMS,Net Cost (Calc Margin),MediaTrader,Maxad,5000,928.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7BAAS
0063100000fGlz2AAC,TurkeyOpp-1354,Banner,2016-05-01,2016-05-13,2026,Brissa20165Brissa - Lastik.com.trPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,4000,800,Externally Managed,Triggers,Kadin,0.5,CPC,0.6051,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7DAAS
0063100000fGm73AAC,TurkeyOpp-780,Banner,2016-10-01,2016-10-30,76,RedBull201610Redbull Mind Game Eskisehir EkimGoClickMEC,Net Cost (Calc Margin),MediaTrader,GoClick,909,18.92,Externally Managed,Triggers,LifeStyle,0.6,CPC,0.7511,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,545.4,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7EAAS
0063100000fGm4ZAAS,TurkeyOpp-37,Banner,2016-07-01,2016-07-31,997.2,Akbank20167Akbank Gurbetci Mevduat TemmuzMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,498.6,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7FAAS
0063100000fGlwcAAC,TurkeyOpp-1090,Banner,2016-02-17,2016-02-29,800,Elca Kozmetik20162Bobbi Brown SubatReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,2000,272.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.6595,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7GAAS
0063100000fGm5KAAS,TurkeyOpp-1126,Banner,2016-08-01,2016-08-30,2583,Visa20168Visa PY AgustosMynetMEC,Net Cost (Calc Margin),MediaTrader,Mynet,5000,1500,Externally Managed,Triggers,Finans,0.45,CPC,0.4193,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2250,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7HAAS
0063100000fGlyOAAS,TurkeyOpp-568,Banner,2016-04-19,2016-04-30,554.83,Elca Kozmetik20164MAC Eyes OnMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,-0.8024,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7IAAS
0063100000fGm6aAAC,TurkeyOpp-1042,Banner,2016-09-01,2016-09-30,22.4,EsteeLauder20169EsteeLauder EylulReklamactionMS,Net Cost (Calc Margin),MediaTrader,Reklamaction,0,550,Externally Managed,Triggers,Kadin,0.4,CPC,-23.5536,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLq7JAAS
