Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Id,Original_Gross_Budget__c
0063100000ekimTAAQ,TurkeyOpp-1763,Xaxis TV,2016-06-10,2016-06-30,1143.2,Akbank0616_Axess_Ramazan_preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,90000,2400,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5237,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdYvAAK,2970
0063100000ejrJPAAY,TurkeyOpp-1548,Xaxis TV,2016-05-01,2016-05-26,1500,Canbebe0516_Lansman_Preroll_Matrouge_MEC,Net Cost (Calc Margin),MediaTrader,Matrouge,70000,2437.84,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3847,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdiFAAS,2310
0063100000ejrBNAAY,TurkeyOpp-172,Xaxis Rich Media,2016-01-18,2016-01-31,150,LittleCeasers0116_Lezzet_Imparatorlugu_Interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdtwAAC,1275
0063100000ejrGnAAI,TurkeyOpp-2061,Xaxis TV,2016-03-01,2016-03-30,5625,Nike0316_BFI_Clipkit_Seeding_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,18750,7500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpv,0.25,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdxyAAC,11250
0063100000ekiswAAA,TurkeyOpp-1526,Xaxis Display Plus,2016-10-13,2016-11-30,0,WePublic1016_LAL_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,1000,0,Externally Managed,Triggers,Selected Sites,1.75,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeDvAAK,1.75
0063100000ejrBgAAI,TurkeyOpp-692,Xaxis TV,2016-02-09,2016-02-14,100,Altinbas0216_Sevgililer_Gunu_Matrouge_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,Matrouge,5000,210.54,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.525,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKda9AAC,162.5
0063100000ejrALAAY,TurkeyOpp-68,Xaxis Display Plus,2016-01-01,2016-01-14,937.5,GSK0116_Sensodyne_Hypernova_interest_Bonddigital_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2500000,1875,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdlcAAC,2500
0063100000ekioIAAQ,TurkeyOpp-415,Xaxis Rich Media,2016-08-11,2016-08-13,300,Gratis0816_11-13Agustos_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,600000,2550.28,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdkxAAC,2550
0063100000ejrD8AAI,TurkeyOpp-979,Xaxis Display Plus,2016-03-08,2016-03-28,702.59,Vodafone0316_Project_Keops_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,4000000,2165,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6755,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe98AAC,3200
0063100000ekimmAAA,TurkeyOpp-1311,Xaxis TV,2016-06-10,2016-06-30,1000,Michellin0616_8000KM_Offmarket_preroll_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,100000,3683.96,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.7286,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdxsAAC,3500
0063100000ejrAIAAY,TurkeyOpp-1334,Xaxis Rich Media,2016-01-01,2016-01-10,0,Avivasa_0116_Ocak_Interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,281000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdbsAAC,1194.25
0063100000ekisbAAA,TurkeyOpp-1524,Xaxis Display Plus,2016-10-04,2016-10-31,0,TFKB1016_Esnafa_Cifte_Bayram_Contextual_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1100000,0,Externally Managed,Triggers,Selected Sites,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe6NAAS,2750
0063100000ekinmAAA,TurkeyOpp-2071,Xaxis TV,2016-07-01,2016-07-31,521.42,Michelin0716_Offmarket_Preroll_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,Nokta,150000,1520.82,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.6571,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdxBAAS,5250
0063100000ejrHmAAI,TurkeyOpp-2079,Xaxis TV,2016-04-06,2016-04-30,20000,Izocam0416_Lansman_Seeding_Clipkit_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,50000,30000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpc,0.3333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdrAAAS,30
0063100000ejrCJAAY,TurkeyOpp-2157,Xaxis TV,2016-02-09,2016-02-29,600,GSK0216_Otribebe_Nokta_Preroll_MC,Net Cost (Calc Margin),MediaTrader,Nokta,50000,1650,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.6364,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdlsAAC,1650
0063100000ekinkAAA,TurkeyOpp-1281,Xaxis TV,2016-07-01,2016-07-31,4847.35,Michelin_0716_Offmarket_Audio_Recognation_Digitalmarcom_MEC,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,100000,6000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.1921,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdvpAAC,6000
0063100000ejrGzAAI,TurkeyOpp-1565,Xaxis Look-alike Modelling,2016-03-01,2016-03-30,288.59,Vodafone0316_Corp_Cozumler_Reklamstore_LAL_MS,Net Cost (Calc Margin),MediaTrader,Reklamstore,1500000,1071.89,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.7308,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8lAAC,1950
0063100000ekimqAAA,TurkeyOpp-2,Xaxis Mobile,2016-06-09,2016-06-30,1500,Shell0616_Helix_Pure_Plus_Mobile_Prestitial_Reklamstore_MC,Net Cost (Calc Margin),MediaTrader,Reklamstore,500000,3750,Externally Managed,Triggers,Selected Sites,7.5,cpm,0.6,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,a013100000fKe1wAAC,3750
0063100000ekipuAAA,TurkeyOpp-302,Xaxis Rich Media,2016-09-24,2016-09-30,100,BobbiBrown0916_Retouching_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,200000,900.25,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdhCAAS,900
0063100000ejrIxAAI,TurkeyOpp-1475,Xaxis TV,2016-05-04,2016-05-09,200,KKB0516_TVC_Preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,Midyo,40000,1650,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.05,cpv,0.8788,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdsJAAS,2000
0063100000ekiqhAAA,TurkeyOpp-910,Xaxis Display Plus,2016-09-27,2016-09-30,45.91,Castrol0916_Carama_LAL_Google_MS,Net Cost (Calc Margin),MediaTrader,Google,75663,150,Externally Managed,Triggers,Selected Sites,2,cpm,0.694,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdiYAAS,151.33
0063100000ekinxAAA,TurkeyOpp-1325,TV Sync,2016-07-01,2016-07-05,750,Redbull0716_Cartoon_Theme_SYNC_Star_MEC,Net Cost (Calc Margin),MediaTrader,Star,75000,2000,Externally Managed,Triggers,Selected Sites,0.055,cpv,0.625,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Video,a013100000fKdzaAAC,4125
0063100000ejrHrAAI,TurkeyOpp-1012,Xaxis Display Plus,2016-04-15,2016-04-30,6.3,Akbank_0416_Multinational_Best_Local_contextual_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Grapeshot,105000,0,Externally Managed,Triggers,Selected Sites,100,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdXdAAK,10500
0063100000ekis5AAA,TurkeyOpp-1396,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,0,Beymen1016_Ekim_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdfjAAC,3500
0063100000ejrBqAAI,TurkeyOpp-2014,Xaxis Display Plus,2016-02-16,2016-02-26,200,Bayer0216_Bepanthol_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000000,1750,Externally Managed,Triggers,Selected Sites,1,cpm,0.8857,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdd4AAC,2000
0063100000ekirJAAQ,TurkeyOpp-2171,Xaxis TV,2016-10-01,2016-10-14,0,Avon1016_Kenzo_Preroll_Star_MX,Net Cost (Calc Margin),MediaTrader,Star,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.33,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdcmAAC,33000
0063100000ejrJAAAY,TurkeyOpp-485,Xaxis Display Plus,2016-05-01,2016-05-15,100,Lassa0516_Satis_Kampanyasi_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,1000,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdt6AAC,1300
0063100000ejrBmAAI,TurkeyOpp-2035,Xaxis Display Plus,2016-02-05,2016-02-25,255,Xerox0216_Reklamstore_interest_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1500000,1250,Externally Managed,Triggers,Selected Sites,1,cpm,0.796,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeE0AAK,1500
0063100000ejrBJAAY,TurkeyOpp-484,Xaxis Display Plus,2016-01-06,2016-01-31,1000,Clinique0116_Ocak_interest_Ligatus_MS,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,876,Externally Managed,Triggers,Selected Sites,1.6,cpc,-0.1416,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdigAAC,0
0063100000ekiriAAA,TurkeyOpp-561,Xaxis Display Plus,2016-10-01,2016-10-25,0,Vodafone1016_Red_Budget_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,0,Externally Managed,Triggers,Selected Sites,1.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeDWAA0,450
0063100000ekipSAAQ,TurkeyOpp-1974,Xaxis TV,2016-09-01,2016-09-09,180,Tac0916_Hayaller_Yattigin_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,30000,990.43,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8183,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe2UAAS,990
0063100000ekiqHAAQ,TurkeyOpp-246,Xaxis Display Plus,2016-09-01,2016-09-30,652.65,Shell0916_YKB_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1500000,799.16,Externally Managed,Triggers,Selected Sites,1,cpm,0.1833,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe2CAAS,1500
0063100000ejrBLAAY,TurkeyOpp-2170,Xaxis Rich Media,2016-01-18,2016-01-31,500,Bimeks0116_Dell_Notebook_Intersitital_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,200000,925,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4595,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdfuAAC,900
0063100000ekisFAAQ,TurkeyOpp-1925,Xaxis Display Plus,2016-10-06,2016-10-31,0,Shell1016_AutoGas_interest_Mynet_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe2FAAS,2500
0063100000ejrDLAAY,TurkeyOpp-471,Xaxis Display Plus,2016-03-02,2016-03-30,500,Beymen0316_Mart_Popmarker_interest_MEC,Net Cost (Calc Margin),MediaTrader,Popmarker,500000,1517.94,Externally Managed,Triggers,Selected Sites,3,cpm,0.6706,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdeMAAS,1500
0063100000ejrBiAAI,TurkeyOpp-926,Xaxis Rich Media,2016-02-10,2016-02-21,212.5,Karcher0216_Digitalm_interstitial_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,85000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdrnAAC,361.25
0063100000ejrBEAAY,TurkeyOpp-115,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,200,Vodafone_0116_CropCozumler_LAL_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,1300,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.8462,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7sAAC,1300
0063100000ejrHhAAI,TurkeyOpp-2093,Xaxis Display Plus,2016-04-04,2016-04-30,170,Bimsa0416_Imaj_Kampanyasi_interest_Reklamstore_MC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1000000,1000.32,Externally Managed,Triggers,Selected Sites,1,cpm,0.8301,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdh2AAC,1000
0063100000ejrH1AAI,TurkeyOpp-495,Xaxis Display Plus,2016-03-18,2016-03-30,116,Vodafone0316_Project_Atina_Buyback_Bond_interest_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,123.73,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.0625,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8vAAC,1600
0063100000ekimmAAA,TurkeyOpp-292,Xaxis TV,2016-06-10,2016-06-30,1200,Michellin0616_8000KM_Offmarket_preroll_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,Nokta,100000,3761.31,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.681,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdxuAAC,3500
0063100000ekimWAAQ,TurkeyOpp-142,Xaxis Display Plus,2016-06-20,2016-06-30,140.69,Akbank0616_Vodafone_Kobi_is_Birligi_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,2200,Externally Managed,Triggers,Selected Sites,1,cpm,0.9361,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdZ5AAK,1500
0063100000ejrH5AAI,TurkeyOpp-1094,Xaxis TV,2016-03-02,2016-03-30,2078.46,Vodafone0316_Project_Keops_Crep_Preroll_MS,Net Cost (Calc Margin),MediaTrader,Crep Digital,100000,2052,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,-0.0129,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe9DAAS,3500
0063100000ekimgAAA,TurkeyOpp-1057,Xaxis Rich Media,2016-06-01,2016-06-30,833.33,BP0616_Launch_interstitial_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,333333,1509.19,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4478,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdhOAAS,1500
0063100000ejrICAAY,TurkeyOpp-876,Xaxis Rich Media,2016-04-06,2016-04-30,1500,IKEA0416_Bahar_Yaz_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,1000000,4250,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpQAAS,4250
0063100000ekiruAAA,TurkeyOpp-1360,Xaxis TV,2016-10-03,2016-10-30,0,HeroBaby1016_Anneler_Anlatiyor_AudioRecognition_Digitalmarcom_MX,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,71429,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.07,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdo3AAC,5000.03
0063100000ekippAAA,TurkeyOpp-1581,Xaxis Display Plus,2016-09-09,2016-09-30,157.52,Kaplankaya0916_Living_interest_Appenxus_MX,Net Cost (Calc Margin),MediaTrader,Appnexus,1750000,905.89,Externally Managed,Triggers,Selected Sites,2,cpm,0.8261,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdrMAAS,3500
0063100000ejrJAAAY,TurkeyOpp-1523,Xaxis Display Plus,2016-05-01,2016-05-15,75,Lassa0516_Satis_Kampanyasi_interest_Hurriyetemlak_MC,Net Cost (Calc Margin),MediaTrader,Hurriyetemlak,500000,820.55,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9086,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdt4AAC,650
0063100000ekinHAAQ,TurkeyOpp-2243,,2016-07-01,2016-07-01,0,Teknosa0716_Euro2016_HazirandanKalan_Preroll_MC,Net Cost (Calc Margin),MediaTrader,,0,150,Externally Managed,Triggers,,0,,1,From spreadsheet: Turkey | Campaign Data,,Digital,a013100000fKe4kAAC,0
0063100000ejrApAAI,TurkeyOpp-903,Xaxis Display Plus,2016-01-11,2016-01-31,100,Akbank0116_Kobi_Danismanlik_Interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdXtAAK,1000
0063100000ejrAlAAI,TurkeyOpp-1328,Xaxis Display Plus,2016-01-08,2016-01-31,60,Ford0116_EkoServis_Interest_Adhood_MS,Net Cost (Calc Margin),MediaTrader,Adhood,400000,561.04,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8931,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkDAAS,560
0063100000ejrCnAAI,TurkeyOpp-2184,Xaxis Rich Media,2016-03-11,2016-03-14,450,Teknosa0316_Turuncu_Indirim_faz2_Bond_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,180000,765,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe3nAAC,765
0063100000ejrCDAAY,TurkeyOpp-470,Xaxis TV,2016-02-03,2016-02-29,0,Danon0216_Bebelac_Gold_Acunn_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,25000,900,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,1,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdirAAC,750
0063100000ejrI2AAI,TurkeyOpp-528,Xaxis Display Plus,2016-04-18,2016-04-30,57,Visa0416_Formula_E_interest_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,284,0.43,Externally Managed,Triggers,Selected Sites,1.5,cpm,-132.8028,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7UAAS,0.43
0063100000ejrICAAY,TurkeyOpp-1074,Xaxis Rich Media,2016-04-06,2016-04-30,19.21,IKEA0416_Bahar_Yaz_interstitial_Clickvol_MEC,Net Cost (Calc Margin),MediaTrader,Clickvol,250000,20,Externally Managed,Triggers,Interstitial,4.25,cpm,0.0394,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpNAAS,1062.5
0063100000ejrGmAAI,TurkeyOpp-1728,Xaxis TV,2016-03-18,2016-03-30,1125,Michelin0316_Ps4_Crep_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,Crep Digital,50000,1980.66,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.432,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdvvAAC,1650
0063100000ekimyAAA,TurkeyOpp-268,Xaxis TV,2016-06-22,2016-06-30,1400,GSK616_Sensodyne_tootbrush_preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,140000,2000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.3,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdo0AAC,5600
0063100000ekiqYAAQ,TurkeyOpp-75,Xaxis Display Plus,2016-09-09,2016-09-30,832.37,Vodafone0916_BJK_Forma_Kontratlama_NonVF_Google_MS,Net Cost (Calc Margin),MediaTrader,Google,1278418,1000,Externally Managed,Triggers,Selected Sites,2,cpm,0.1676,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeC0AAK,2556.84
0063100000ejrBZAAY,TurkeyOpp-1167,Xaxis Display Plus,2016-02-01,2016-02-14,36,Akbank0216_Mtv_HurriyetEmlak_interest_MC,Net Cost (Calc Margin),MediaTrader,Hurriyetemlak,240000,192,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8125,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdY7AAK,192
0063100000ejrHIAAY,TurkeyOpp-895,Xaxis Rich Media,2016-04-09,2016-04-15,1254.74,Istikbal0416_Yatak_Lansman_interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,1882.11,Externally Managed,Triggers,Interstitial,3.75,cpm,0.3333,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdr0AAC,3750
0063100000ekioBAAQ,TurkeyOpp-1427,Xaxis Display Plus,2016-08-01,2016-08-05,349.88,Michelin0816_Prepurchase_interest_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,100,Externally Managed,Triggers,Selected Sites,1.8,cpm,-2.4988,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdxQAAS,1800
0063100000ejrAmAAI,TurkeyOpp-305,Xaxis Display Plus,2016-01-01,2016-01-31,450.78,Akbank0116_MTV_Interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,721.25,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdXnAAK,800
0063100000ejrAdAAI,TurkeyOpp-1484,Xaxis Rich Media,2016-01-22,2016-01-28,0,Bimeks0116_Somestr_Interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,600000,2700,Externally Managed,Triggers,Interstitial,4.5,cpm,1,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdg9AAC,2700
0063100000ekioKAAQ,TurkeyOpp-811,Xaxis Rich Media,2016-08-12,2016-08-15,742,Teknosa0816_Turuncu_Indirim_12-15Agustos_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,80000,200,Externally Managed,Triggers,Interstitial,4.25,cpm,-2.71,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe55AAC,340
0063100000ekim7AAA,TurkeyOpp-672,Xaxis Rich Media,2016-06-17,2016-06-20,515,Teknosa0616_Babalar_Gunu_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.3941,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe4OAAS,850
0063100000ejrC0AAI,TurkeyOpp-557,Xaxis Display Plus,2016-02-08,2016-02-29,150,Ford0216_Cmax_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,2518.4,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9404,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkEAAS,2250
0063100000ejrDEAAY,TurkeyOpp-1920,Xaxis Display Plus,2016-03-10,2016-03-30,150,Ford0316_Tip_Bayrami_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,750000,1203.72,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8754,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkNAAS,1200
0063100000ekinhAAA,TurkeyOpp-1513,Xaxis Display Plus,2016-07-28,2016-07-31,301,Visa0716_Crossborder_Arapca_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,2454,148,Externally Managed,Triggers,Selected Sites,60,cpm,-1.0338,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7bAAC,147.24
0063100000ejrCWAAY,TurkeyOpp-603,Xaxis Display Plus,2016-02-25,2016-02-29,350,Vodafone0216_Big_Bang_Reklamstore_interest_MS,Net Cost (Calc Margin),MediaTrader,Reklamstore,1000000,800,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.5625,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8VAAS,800
0063100000ejrIaAAI,TurkeyOpp-1141,TV Sync,2016-04-08,2016-04-30,7400,Lassa0416_Satis_Kampanyasi_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,200000,12009,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3838,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdt3AAC,12000
0063100000ejrBnAAI,TurkeyOpp-1552,Xaxis Display Plus,2016-02-17,2016-02-25,250,Vestel0216_Camasir_Makinasi_Medyanet_Interest_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500000,2500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe6lAAC,2500
